MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sale_Price
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,6360,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,1963,1963,Hip,CompShg,Wd Sdng,HdBoard,None,0,Typical,CBlock,Good,No,ALQ,1,Unf,0,375,864,GasA,Typical,Y,SBrkr,864,0,864,0,0,1,0,3,1,5,Typ,0,Attchd,Unf,1,276,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Shed,650,1,2008,COD,Abnorml,-93.672503,42.035703,
Duplex_All_Styles_and_Ages,Residential_Low_Density,60,8544,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,Duplex,One_Story,Below_Average,1950,1950,Gable,CompShg,BrkFace,Stone,None,0,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,Wall,Fair,N,FuseF,1040,0,1040,0,0,2,0,2,2,6,Typ,0,Detchd,Unf,2,400,Fair,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,12,2006,WD ,Normal,-93.609053,42.034805,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,79,7801,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Crawford,Feedr,Norm,OneFam,One_Story,Average,1951,1951,Hip,CompShg,WdShing,Plywood,BrkFace,88,Fair,PConc,Typical,No,Rec,6,Unf,0,591,1091,GasA,Fair,N,FuseA,1091,0,1091,0,1,1,0,2,1,5,Typ,1,Attchd,Fin,1,344,Typical,Paved,66,105,0,0,221,0,No_Pool,Minimum_Privacy,None,0,5,2008,WD ,Normal,-93.639467,42.017528,
Two_Story_1946_and_Newer,Residential_Low_Density,0,11692,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Average,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,372,Typical,PConc,Typical,No,GLQ,3,Unf,0,549,1173,GasA,Excellent,Y,SBrkr,1215,1017,2232,1,0,2,1,3,1,8,Typ,1,Attchd,RFn,2,623,Typical,Paved,173,165,0,0,0,0,No_Pool,No_Fence,None,0,10,2009,WD ,Normal,-93.652117,42.050215,
Two_Story_1946_and_Newer,Residential_Low_Density,63,8199,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2005,2005,Gable,CompShg,WdShing,Wd Shng,None,0,Typical,PConc,Typical,Av,GLQ,3,Unf,0,80,728,GasA,Excellent,Y,SBrkr,728,728,1456,1,0,2,1,3,1,7,Typ,1,Attchd,Fin,2,410,Typical,Paved,36,18,0,0,0,0,No_Pool,No_Fence,None,0,10,2008,WD ,Normal,-93.6838447,42.0138316,
Two_Story_1946_and_Newer,Residential_Low_Density,0,9765,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Very_Good,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,68,Good,PConc,Good,No,ALQ,1,Unf,0,370,680,GasA,Good,Y,SBrkr,680,790,1470,0,0,2,1,3,1,6,Typ,1,BuiltIn,Fin,2,420,Typical,Paved,232,63,0,0,0,0,No_Pool,No_Fence,Shed,480,4,2009,WD ,Normal,-93.637046,42.058059,
One_Story_1945_and_Older,Residential_Low_Density,0,12342,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,599,861,GasA,Excellent,Y,SBrkr,861,0,861,0,0,1,0,1,1,4,Typ,0,Detchd,Unf,2,539,Typical,Paved,158,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2009,WD ,Normal,-93.6721573,42.0240278,
Split_or_Multilevel,Residential_Low_Density,65,6285,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,SLvl,Above_Average,1976,1976,Gable,CompShg,HdBoard,Plywood,None,0,Fair,CBlock,Typical,Av,GLQ,3,Unf,0,456,960,GasA,Typical,Y,SBrkr,1044,0,1044,1,0,1,0,3,1,7,Typ,1,Detchd,Unf,2,528,Fair,Paved,228,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2007,WD ,Normal,-93.6747048,42.0196959,
One_Story_1945_and_Older,Residential_Medium_Density,50,9000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Below_Average,1919,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,610,610,GasA,Excellent,N,FuseA,819,0,819,0,0,1,0,2,1,4,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,None,0,9,2006,WD ,Abnorml,-93.6275675,42.0249549,
One_Story_PUD_1946_and_Newer,Residential_Low_Density,42,4084,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,TwnhsE,One_Story,Above_Average,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,340,Typical,CBlock,Typical,Av,GLQ,3,Unf,0,384,1277,GasA,Good,Y,SBrkr,1501,0,1501,1,0,2,0,2,1,6,Typ,1,Attchd,Fin,2,512,Typical,Paved,240,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.639793,42.00514,
One_and_Half_Story_Finished_All_Ages,C_all,60,7500,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Good,CBlock,Typical,No,Unf,7,Unf,0,698,698,GasA,Typical,Y,FuseA,698,430,1128,0,0,1,0,2,1,6,Typ,0,Detchd,RFn,2,528,Typical,Paved,30,0,164,0,0,0,No_Pool,No_Fence,None,0,4,2010,COD,Abnorml,-93.615272,42.021456,
Two_Story_1946_and_Newer,Residential_Low_Density,0,9572,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Average,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336,Typical,PConc,Typical,No,GLQ,3,Unf,0,971,1453,GasA,Excellent,Y,SBrkr,1453,1357,2810,0,0,2,1,4,1,9,Typ,1,Attchd,RFn,2,750,Good,Paved,500,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.653082,42.047384,
One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,72,8640,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,1254,1278,GasA,Excellent,Y,SBrkr,1278,0,1278,0,0,2,0,2,1,5,Typ,0,Attchd,RFn,2,584,Typical,Paved,0,60,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,New,Partial,-93.650361,42.0518,
Split_Foyer,Residential_Low_Density,50,7689,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Very_Good,1972,1972,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,Av,GLQ,3,BLQ,76,0,796,GasA,Good,Y,SBrkr,796,0,796,0,1,1,0,2,1,4,Typ,0,Detchd,Unf,1,336,Typical,Paved,138,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2009,WD ,Normal,-93.601127,41.991365,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,7560,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0,Typical,CBlock,Typical,No,LwQ,4,Unf,0,671,1040,GasA,Typical,Y,FuseA,1040,0,1040,0,0,1,0,3,1,6,Typ,0,Attchd,RFn,1,286,Typical,Paved,140,0,252,0,0,0,No_Pool,Good_Wood,None,0,7,2006,WD ,Normal,-93.606743,42.036053,
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,120,17360,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Artery,Norm,OneFam,One_and_Half_Fin,Above_Average,1949,1950,Gable,CompShg,MetalSd,MetalSd,Stone,340,Good,CBlock,Typical,No,Rec,6,Unf,0,482,782,GasA,Typical,Y,SBrkr,1019,537,1556,0,0,2,0,3,1,6,Typ,1,Attchd,Unf,2,470,Typical,Paved,0,0,150,0,0,0,No_Pool,No_Fence,None,0,1,2010,WD ,Normal,-93.620504,42.038538,
One_Story_PUD_1946_and_Newer,Residential_Medium_Density,44,3811,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Corner,Mod,Crawford,Artery,Norm,TwnhsE,One_Story,Average,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,221,1594,GasA,Excellent,Y,SBrkr,1646,0,1646,1,1,2,0,2,1,5,Typ,1,Attchd,Fin,2,525,Typical,Paved,128,53,0,0,155,0,No_Pool,No_Fence,None,0,5,2010,WD ,Normal,-93.615993,42.008687,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,77,10872,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,122,Typical,PConc,Good,Av,GLQ,3,Unf,0,467,1504,GasA,Excellent,Y,SBrkr,1531,0,1531,1,0,2,0,2,1,6,Typ,1,Attchd,Fin,3,700,Typical,Paved,184,52,0,0,0,0,No_Pool,No_Fence,None,0,2,2009,WD ,Normal,-93.65476,42.060575,
One_and_Half_Story_PUD_All_Ages,Residential_Low_Density,0,1700,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Gtl,Clear_Creek,Norm,Norm,Twnhs,One_and_Half_Fin,Average,1980,1981,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,33,430,GasA,Typical,Y,SBrkr,880,680,1700,1,0,2,1,2,1,7,Typ,0,Basment,Fin,1,450,Typical,Paved,188,36,0,0,200,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,-93.674402,42.023651,
One_Story_PUD_1946_and_Newer,Residential_Low_Density,51,3635,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Average,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130,Typical,PConc,Typical,No,ALQ,1,Unf,0,398,1386,GasA,Excellent,Y,SBrkr,1569,0,1569,0,1,2,0,1,1,7,Typ,1,Attchd,RFn,3,660,Typical,Paved,143,20,0,0,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,-93.641515,42.062557,
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,77,9786,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_and_Half_Fin,Good,1962,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,312,912,GasA,Typical,Y,SBrkr,1085,649,1734,0,0,1,1,3,1,7,Typ,1,Attchd,RFn,2,440,Typical,Paved,0,0,0,0,128,0,No_Pool,Good_Privacy,None,0,6,2006,WD ,Normal,-93.60942,42.040081,
One_Story_1945_and_Older,Residential_Medium_Density,0,6291,Grvl,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,RRNe,Norm,OneFam,One_Story,Above_Average,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0,Good,BrkTil,Typical,No,Unf,7,Unf,0,768,768,GasA,Typical,Y,SBrkr,768,0,768,0,0,1,0,1,1,4,Typ,0,Detchd,Unf,2,440,Typical,Dirt_Gravel,0,0,84,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.6259506,42.0255246,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,7758,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Good,1962,2001,Gable,CompShg,HdBoard,Plywood,None,0,Good,CBlock,Typical,No,ALQ,1,Unf,0,411,999,GasA,Good,Y,SBrkr,999,0,999,1,0,1,0,3,1,6,Typ,0,Detchd,Unf,1,264,Typical,Paved,0,132,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,-93.673889,42.035857,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8251,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,143,Typical,PConc,Good,Av,GLQ,3,Unf,0,716,1494,GasA,Excellent,Y,SBrkr,1506,0,1506,1,0,2,0,3,1,7,Typ,1,Attchd,RFn,2,672,Typical,Paved,192,35,0,0,0,0,No_Pool,No_Fence,None,0,4,2007,WD ,Normal,-93.642197,42.053227,
Split_or_Multilevel,Residential_Low_Density,0,8530,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,SLvl,Average,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22,Typical,PConc,Typical,No,Unf,7,Unf,0,384,384,GasA,Good,Y,SBrkr,804,670,1474,0,0,2,1,3,1,7,Typ,1,BuiltIn,Fin,2,400,Typical,Paved,120,72,0,0,0,0,No_Pool,No_Fence,Shed,700,5,2009,WD ,Normal,-93.637442,42.060598,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,50,9405,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Excellent,1947,2008,Hip,CompShg,VinylSd,VinylSd,None,0,Excellent,CBlock,Typical,No,Unf,7,Unf,0,698,698,GasA,Excellent,Y,SBrkr,698,0,698,0,1,1,0,2,1,4,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,0,200,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,-93.664779,42.022478,
Two_Story_1946_and_Newer,Residential_Low_Density,0,13774,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,Two_Story,Good,1977,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,283,Good,PConc,Typical,No,GLQ,3,Unf,0,476,908,GasA,Excellent,Y,SBrkr,1316,972,2288,0,0,1,2,4,1,8,Typ,2,Attchd,RFn,2,520,Typical,Paved,321,72,0,0,156,0,No_Pool,No_Fence,None,0,11,2009,WD ,Normal,-93.637964,42.043236,
Two_Story_1946_and_Newer,Residential_Low_Density,70,11606,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Sev,North_Ames,Norm,Norm,OneFam,Two_Story,Average,1969,1969,Gable,CompShg,Plywood,Plywood,BrkFace,192,Typical,PConc,Typical,Av,Rec,6,Unf,0,390,1040,GasA,Typical,Y,SBrkr,1040,1040,2080,0,1,1,2,5,1,9,Typ,2,Attchd,Unf,2,504,Typical,Paved,335,0,0,0,0,0,No_Pool,No_Fence,None,0,9,2007,WD ,Family,-93.605388,42.038888,
One_Story_PUD_1946_and_Newer,Residential_Low_Density,43,3182,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,11,Typical,PConc,Typical,No,GLQ,3,Unf,0,1129,1145,GasA,Excellent,Y,SBrkr,1145,0,1145,0,0,2,0,2,1,5,Typ,1,Attchd,Fin,2,397,Typical,Paved,100,16,0,0,0,0,No_Pool,No_Fence,None,0,9,2009,WD ,Normal,-93.642914,42.062086,
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,110,7810,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,1930,2003,Gable,CompShg,AsbShng,CmentBd,None,0,Good,BrkTil,Good,No,GLQ,3,Unf,0,741,930,GasA,Excellent,Y,SBrkr,1230,525,1755,0,0,2,0,4,1,7,Typ,1,Detchd,Unf,1,231,Typical,Paved,0,40,0,0,0,0,No_Pool,No_Fence,None,0,11,2007,WD ,Normal,-93.642359,42.018941,
Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,75,10382,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,TwoFmCon,SLvl,Average,1958,1958,Hip,CompShg,HdBoard,HdBoard,BrkFace,105,Fair,CBlock,Typical,Gd,ALQ,1,Unf,0,75,588,GasA,Typical,Y,SBrkr,1095,0,1095,1,0,1,0,2,1,6,Typ,0,Attchd,RFn,1,264,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2006,ConLD,Normal,-93.621621,42.041314,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,64,6762,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Good,Av,Unf,7,Unf,0,1286,1286,GasA,Excellent,Y,SBrkr,1294,0,1294,0,0,2,0,2,1,6,Typ,1,Attchd,RFn,2,662,Typical,Paved,168,55,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,New,Partial,-93.691234,42.024615,
Split_Foyer,Residential_Low_Density,72,9360,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Good,1977,1977,Gable,CompShg,Plywood,Plywood,None,0,Typical,CBlock,Typical,Av,GLQ,3,LwQ,116,0,957,GasA,Typical,Y,SBrkr,1287,0,1287,1,0,1,1,2,1,5,Typ,2,Attchd,RFn,2,541,Typical,Paved,302,39,0,0,120,0,No_Pool,Good_Wood,None,0,11,2009,WD ,Normal,-93.604491,41.997069,
One_Story_PUD_1946_and_Newer,Residential_Low_Density,80,10307,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Average,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,176,Typical,PConc,Typical,No,GLQ,3,Unf,0,474,1350,GasA,Excellent,Y,SBrkr,1358,0,1358,1,0,2,0,2,1,6,Typ,1,Attchd,RFn,2,484,Typical,Paved,192,26,0,0,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,-93.650258,42.058339,
One_Story_PUD_1946_and_Newer,Residential_Low_Density,43,7052,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,240,Typical,PConc,Typical,Av,GLQ,3,Unf,0,705,1364,GasA,Excellent,Y,SBrkr,1364,0,1364,1,0,2,0,2,1,6,Typ,1,Attchd,RFn,2,484,Typical,Paved,192,36,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.649714,42.059184,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,8775,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,495,990,GasA,Good,Y,SBrkr,990,0,990,0,0,1,0,3,1,5,Typ,0,Attchd,Unf,1,299,Typical,Paved,0,64,0,0,0,0,No_Pool,No_Fence,None,0,4,2007,WD ,Normal,-93.692069,42.021324,
Split_or_Multilevel,Residential_Low_Density,73,9802,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,SLvl,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,352,352,GasA,Good,Y,SBrkr,712,730,1442,0,0,2,1,3,1,6,Typ,0,BuiltIn,Fin,2,400,Typical,Paved,100,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,-93.649198,41.995142,
One_Story_PUD_1946_and_Newer,Residential_Low_Density,0,6820,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Stone_Brook,Norm,Norm,TwnhsE,One_Story,Average,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,PConc,Typical,Av,GLQ,3,BLQ,1120,0,1488,GasA,Typical,Y,SBrkr,1502,0,1502,1,0,1,1,1,1,4,Typ,0,Attchd,RFn,2,528,Typical,Paved,0,54,0,0,140,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,-93.632913,42.059169,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,59,10593,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,One_Story,Average,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338,Typical,PConc,Typical,No,GLQ,3,Unf,0,801,1720,GasA,Excellent,Y,SBrkr,1720,0,1720,1,0,2,0,3,1,7,Typ,1,Attchd,Fin,2,527,Typical,Paved,240,56,154,0,0,0,No_Pool,No_Fence,None,0,3,2010,WD ,Normal,-93.654206,42.051721,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,11050,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Average,1975,1975,Gable,CompShg,Plywood,Plywood,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,540,1176,GasA,Fair,Y,SBrkr,1193,0,1193,0,0,2,0,3,1,5,Typ,1,Attchd,Unf,2,506,Typical,Paved,40,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,-93.630253,42.052448,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,61,9758,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1971,1971,Gable,CompShg,HdBoard,MetalSd,None,0,Typical,CBlock,Typical,No,BLQ,2,LwQ,287,251,950,GasA,Typical,Y,SBrkr,950,0,950,0,0,1,0,3,1,5,Typ,0,Detchd,Unf,1,280,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.627112,42.053547,
Two_Story_1946_and_Newer,Residential_Low_Density,108,13418,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Average,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,270,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,430,1850,GasA,Excellent,Y,SBrkr,1850,898,2748,1,0,2,1,4,1,9,Typ,1,BuiltIn,Fin,3,850,Typical,Paved,212,182,0,0,0,0,No_Pool,No_Fence,None,0,10,2008,WD ,Abnorml,-93.657188,42.06027,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,82,11880,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,RRAn,Norm,OneFam,One_Story,Average,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,206,Typical,CBlock,Typical,No,ALQ,1,Unf,0,567,1271,GasA,Typical,Y,SBrkr,1601,0,1601,0,0,2,0,3,1,7,Typ,1,Attchd,RFn,2,478,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2009,COD,Abnorml,-93.637289,42.050345,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,8800,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1966,1966,Hip,CompShg,HdBoard,Plywood,BrkFace,202,Typical,CBlock,Typical,No,BLQ,2,Unf,0,520,1174,GasA,Excellent,Y,SBrkr,1200,0,1200,0,1,2,0,3,1,6,Typ,1,Attchd,RFn,2,440,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,10,2007,CWD,Normal,-93.626945,42.039141,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,8428,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0,Good,PConc,Good,No,GLQ,3,Unf,0,570,990,GasA,Excellent,Y,SBrkr,990,0,990,1,0,1,0,3,1,5,Typ,0,Detchd,Unf,1,384,Typical,Paved,256,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.692286,42.019032,
Duplex_All_Styles_and_Ages,Residential_Low_Density,0,11836,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Mitchell,Norm,Norm,Duplex,One_Story,Average,1970,1970,Gable,CompShg,Plywood,Plywood,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,1503,1652,GasA,Typical,Y,SBrkr,1652,0,1652,0,0,2,0,4,2,8,Typ,0,More_Than_Two_Types,Unf,3,928,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD ,Normal,-93.601089,41.991574,
